,Matan,Degree
11792,"انطلق بعد ذلك رسول الله صلى الله عليه وسلم وأبى بن كعب إلى النخل التي فيها ابن صياد وهو يختل أن يسمع من ابن صياد شيئا قبل أن يراه ابن صياد فرآه النبي صلى الله عليه وسلم وهو مضطجع، يعني في قطيفة له فيها رمزة أو زمرة، فرأت أم ابن صياد رسول الله صلى الله عليه وسلم وهو يتقي بجذوع النخل فقالت لابن صياد يا صاف  وهو اسم ابن صياد  هذا محمد صلى الله عليه وسلم‏.‏ فثار ابن صياد فقال النبي صلى الله عليه وسلم ‏""‏ لو تركته بين ‏""‏‏.‏ وقال شعيب في حديثه فرفصه رمرمة، أو زمزمة‏.‏ وقال إسحاق الكلبي وعقيل رمرمة‏.‏ وقال معمر رمزة‏.‏",0
15397, هريرة، أن رجلا، جاء فقال يا رسول الله سعر فقال بل أدعو ثم جاءه رجل فقال يا رسول الله سعر فقال بل الله يخفض ويرفع وإني لأرجو أن ألقى الله وليس لأحد عندي مظلمة,0
1682,قضى النبي صلى الله عليه وسلم إذا تشاجروا في الطريق بسبعة أذرع‏.‏,0
9769,صلاة، رسول الله صلى الله عليه وسلم يوم كسفت الشمس بمثل ما حدث عروة عن عائشة,0
20098,أخبره أن النبي صلى الله عليه وسلم تزوج ميمونة وهو محرم زاد ابن نمير فحدثت به الزهري فقال أخبرني يزيد بن الأصم أنه نكحها وهو حلال,0
1014,كان عمرو يقول سمعت جابر بن عبد الله  رضى الله عنهما  يقول شهد بي خالاى العقبة‏.‏ قال أبو عبد الله قال ابن عيينة أحدهما البراء بن معرور‏.‏,0
1529,النبي صلى الله عليه وسلم قال ‏ ‏ إذا استأذنكم نساؤكم بالليل إلى المسجد فأذنوا لهن ‏‏‏.‏,0
12168,يقول كان رسول الله صلى الله عليه وسلم يصلي الجمعة إذا مالت الشمس,0
19652,أن رسول الله صلى الله عليه وسلم قال ‏ ‏ إذا سلم عليكم اليهود فإنما يقول أحدهم السام عليك‏.‏ فقل وعليك ‏‏‏.‏,0
20829, قال رسول الله صلى الله عليه وسلم يوشك المسلمون أن يحاصروا إلى المدينة حتى يكون أبعد مسالحهم سلاح,0
25339,حين هلك عثمان بن مظعون ترك ابنة له قال ابن عمر فزوجنيها خالي قدامة وهو عمها ولم يشاورها وذلك بعد ما هلك أبوها فكرهت نكاحه وأحبت الجارية أن يزوجها المغيرة بن شعبة فزوجها إياه,0
13574,أن رسول الله صلى الله عليه وسلم واصل في رمضان فواصل الناس فنهاهم قيل له أنت تواصل قال إني لست مثلكم إني أطعم وأسقى,0
18399,عن النبي صلى الله عليه وسلم قال ائتوا الصلاة وعليكم السكينة فصلوا ما أدركتم واقضوا ما سبقكم قال أبو داود وكذا قال ابن سيرين عن أبي هريرة وليقض وكذا أبو رافع عن أبي هريرة وأبو ذر روي عنه فأتموا واقضوا واختلف عنه,0
14928, عن رسول الله صلى الله عليه وسلم قال ثلاثة كلهم ضامن على الله عز وجل رجل خرج غازيا في سبيل الله فهو ضامن على الله حتى يتوفاه فيدخله الجنة أو يرده بما نال من أجر وغنيمة ورجل راح إلى المسجد فهو ضامن على الله حتى يتوفاه فيدخله الجنة أو يرده بما نال من أجر وغنيمة ورجل دخل بيته بسلام فهو ضامن على الله عز وجل,0
9171,عن سير النبي، صلى الله عليه وسلم في حجته‏.‏ فقال العنق، فإذا وجد فجوة نص‏.‏,0
7350, قال بعث علي عليه السلام إلى النبي صلى الله عليه وسلم بذهيبة في تربتها، فقسمها بين أربعة بين الأقرع بن حابس الحنظلي ثم المجاشعي، وبين عيينة بن بدر الفزاري وبين زيد الخيل الطائي ثم أحد بني نبهان وبين علقمة بن علاثة العامري ثم أحد بني كلاب قال فغضبت قريش والأنصار وقالت يعطي صناديد أهل نجد ويدعنا فقال إنما أتألفهم قال فأقبل رجل غائر العينين مشرف الوجنتين ناتئ الجبين كث اللحية محلوق قال اتق الله يا محمد فقال من يطع الله إذا عصيته أيأمنني الله على أهل الأرض ولا تأمنوني قال فسأل رجل قتله أحسبه خالد بن الوليد قال فمنعه قال فلما ولى قال إن من ضئضئ هذا أو في عقب هذا قوما يقرءون القرآن لا يجاوز حناجرهم يمرقون من الإسلام مروق السهم من الرمية، يقتلون أهل الإسلام ويدعون أهل الأوثان لئن أنا أدركتهم قتلتهم قتل عاد,0
9792, قال كنا مع النبي صلى الله عليه وسلم فاستسقى فقال رجل من القوم ألا نسقيك نبيذا قال بلى قال فخرج الرجل يشتد فجاء بقدح فيه نبيذ فقال النبي صلى الله عليه وسلم ألا خمرته ولو أن تعرض عليه عودا قال أبو داود قال الأصمعي تعرضه عليه,0
19032, قال رسول الله صلى الله عليه وسلم البئر جبار والعجماء جبار والمعدن جبار وفي الركاز الخمس,0
3456,"خرجنا مع النبي صلى الله عليه وسلم إلى خيبر، قال رجل من القوم أيا عامر لو أسمعتنا من هنيهاتك‏.‏ فنزل يحدو بهم يذكر‏.‏ تالله لولا الله ما اهتدينا‏.‏ وذكر شعرا غير هذا، ولكني لم أحفظه‏.‏ قال رسول الله صلى الله عليه وسلم ‏""‏ من هذا السائق ‏""‏‏.‏ قالوا عامر بن الأكوع‏.‏ قال ‏""‏ يرحمه الله ‏""‏‏.‏ وقال رجل من القوم يا رسول الله لولا متعتنا به، فلما صاف القوم قاتلوهم، فأصيب عامر بقائمة سيف نفسه فمات، فلما أمسوا أوقدوا نارا كثيرة فقال رسول الله صلى الله عليه وسلم ‏""‏ ما هذه النار على أى شىء توقدون ‏""‏‏.‏ قالوا على حمر إنسية‏.‏ فقال ‏""‏ أهريقوا ما فيها، وكسروها ‏""‏‏.‏ قال رجل يا رسول الله ألا نهريق ما فيها ونغسلها قال ‏""‏ أو ذاك ‏""‏‏.‏",0
25403,عنها كان رسول الله صلى الله عليه وسلم يجتهد في العشر الأواخر ما لا يجتهد في غيره,0
19358, بريرة كان عبدا يقال له مغيث كأني أنظر إليه يطوف خلفها يبكي ودموعه تسيل على لحيته فقال النبي صلى الله عليه وسلم للعباس يا عباس ألا تعجب من حب مغيث بريرة ومن بغض بريرة مغيثا فقال لها النبي صلى الله عليه وسلم لو راجعتيه فإنه أبو ولدك قالت يا رسول الله أتأمرني قال إنما أنا شفيع قالت فلا حاجة لي فيه,0
22362, عن النبي صلى الله عليه وسلم قال أذن لي أن أحدث عن ملك من ملائكة الله من حملة العرش إن ما بين شحمة أذنه إلى عاتقه مسيرة سبعمائة عام,0
17722,ابن سلول يقول لجارية له اذهبي فابغينا شيئا فأنزل الله عز وجل ولا تكرهوا فتياتكم على البغاء إن أردن تحصنا لتبتغوا عرض الحياة الدنيا ومن يكرههن فإن الله من بعد إكراههن‏}‏ لهن غفور رحيم‏}‏,0
20716,هريرة، أن النبي صلى الله عليه وسلم قال اللهم إني أتخذ عندك عهدا لن تخلفنيه فإنما أنا بشر فأى المؤمنين آذيته شتمته لعنته جلدته فاجعلها له صلاة وزكاة وقربة تقربه بها إليك يوم القيامة,0
